ts,pool,name,tier,price,vol_1h,baseline,multiple,buyer_base,buyer_mult,turnover,chg_1h,liquidity,mcap,buyers,sellers,age_days,fired
2026-09-01T18:37:22+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9980658255117725,35269.5105443561,8589.358871017974,4.1,21,,0.0273,-0.007,1792153.5308,17114879.8373725,45,30,307.3,0
2026-09-01T18:37:22+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,A,0.0006036943543602428,15752.9666040151,3215.727933538163,4.9,63,,0.1014,4.998,107846.4693,573449.3017528,54,54,22.8,0
2026-09-01T18:37:22+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.135456821472994e-06,7.7745510923,0.471780387932208,16.5,0,,0.0059,0.407,5817.6281,8248.801952,1,1,13.6,0
2026-09-01T18:37:22+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,9.287748291850035e-05,602.7603702006,112.5001631834917,5.4,7.0,,0.0617,4.054,29033.9697,90557.1339377427,1,3,15.6,0
2026-09-01T21:23:52+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9965649243193888,25697.0834281381,8589.358871017974,3.0,21.0,,0.0299,-0.209,1796209.4983,17029645.837059,24,22,307.5,0
2026-09-01T21:23:52+00:00,6qjVoJXVLL7JWiknpeqg88SYexdm7KQqWu8Uir3aD4ZJ,TROOPET / SOL,D,8.164230397263764e-06,9.1758893746,4.6963367210753,2.0,1,,0.083,-0.446,8083.8971,6633.3095709995,0,2,13.1,0
2026-09-01T21:23:52+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.0002153044120166845,682.578636748,276.94631578926936,2.5,15,,0.0706,-5.941,45735.4479,217306.667227293,2,3,14.1,0
2026-09-01T21:23:52+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.0020910904446644614,51418.3850947784,25325.490215492762,2.0,177,,0.3623,-4.958,202455.92,2045324.01475036,97,111,15.1,0
2026-09-01T21:23:52+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,9.213703318120189e-05,279.6611583756,112.5001631834917,2.5,7,,0.0609,1.138,29252.7995,91967.6015194139,1,3,15.7,0
2026-09-01T21:23:52+00:00,HZp4qwbMUCdwj6ATZCpUZCKeAhBZmWSwj7kLMgYA6Ztg,EYE / SOL,C,0.00024776448877789466,1934.7177769655,453.5339110594628,4.3,9,,0.0342,2.242,21931.2872,247568.016936534,9,3,15.2,0
2026-09-01T23:30:16+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,141.922622012188,8548.7419308513,4067.2400008934624,2.1,29,,0.2098,-0.037,758836.8632,6366580.87848066,11,37,81.4,0
2026-09-01T23:30:16+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.648474775747135e-05,617.1896294953,112.5001631834917,5.5,7.0,,0.0558,-4.894,28287.5565,85586.8552767367,2,3,15.8,0
2026-09-02T06:21:43+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.0017995091013114,27578.5181521148,8589.358871017974,3.2,21,,0.0325,0.234,1798372.6646,17107129.2029098,19,13,307.8,0
2026-09-02T06:21:43+00:00,E3H4To39g5m31DyVUGqr7shi4m3DpXUVLngBStfam7E8,Sakadung / SOL,C,6.758298440522387e-05,4722.3075210246,1511.9976373544682,3.1,32.0,,0.9016,57.213,25194.1142,67770.99466,20,15,13.1,0
2026-09-02T11:38:33+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,926.2838229619524,52251.1968345544,21470.144498770827,2.4,5.5,,0.1876,0.284,3920753.8536,6554679.70466458,11,0,71.9,0
2026-09-02T11:38:33+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9944742555053144,37552.4786147408,8589.358871017974,4.4,21.0,,0.0345,-0.669,1797517.6244,16991712.7193534,30,32,308.0,0
2026-09-02T11:38:33+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.057816886367668e-06,3.5507067036,0.471780387932208,7.5,0.0,,0.0022,0.0,5678.9144,8057.816886,1,0,14.4,0
2026-09-02T11:38:33+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,141.668432234463,9065.2077965617,4067.2400008934624,2.2,28.0,,0.1871,0.128,757658.1151,6360066.32526933,22,25,81.9,0
2026-09-02T11:38:33+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,1.918891977848244e-05,294.4174809774,91.12369139107115,3.2,21.0,,0.1176,-0.781,15851.2872,19048.9151104085,2,4,14.4,0
2026-09-02T11:38:33+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.772779548769967e-05,537.3413134743,50.89835200838492,10.6,17,,0.1005,-3.122,19869.8371,27727.79549,6,3,14.0,0
2026-09-02T15:20:02+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,943.1776477038218,402361.871981617,21470.144498770827,18.7,6,,0.3719,-0.384,3977638.8075,6674225.79564039,15,16,72.0,0
2026-09-02T15:20:02+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9987576198420207,45358.3050160024,8589.358871017974,5.3,21,,0.0336,-0.141,1806388.0186,17060453.3569772,18,19,308.2,0
2026-09-02T15:20:02+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.02167863094115e-06,2.2023780659,0.471780387932208,4.7,0,,0.0023,-0.708,5729.2588,8021.678631,1,1,14.5,0
2026-09-02T15:20:02+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,139.639631447213,191819.979432534,4067.2400008934624,47.2,28,,0.2927,-0.184,752335.7526,6261213.51874544,44,61,82.1,0
2026-09-02T15:20:02+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,161.52185376459187,99552.7324131427,27676.841498245452,3.6,5,,0.2882,1.031,2353680.1955,3255006.88776299,13,10,53.6,0
2026-09-02T18:54:59+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,952.6724074005658,174939.708348763,11166.902458356342,15.7,6.0,,0.3925,0.827,4005040.0162,6737604.45374275,11,10,72.2,0
2026-09-02T18:54:59+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00018562106683922972,5366.0294900498,2651.852760074521,2.0,46,,0.4441,-4.116,60410.4934,185513.430454527,35,17,16.1,0
2026-09-02T18:54:59+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,140.479159165357,73596.5783539228,4067.2400008934624,18.1,28.0,,0.2958,-0.088,753744.3453,6299708.56127028,35,46,82.2,0
2026-09-02T18:54:59+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,164.180661623348,72614.066841066,27676.841498245452,2.6,5.0,,0.2628,0.841,2382315.4108,3308385.38844347,10,0,53.7,0
2026-09-02T21:41:57+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,954.4256339383104,86265.803982124,11166.902458356342,7.7,6,,0.4177,0.419,4019931.7017,6750003.83346349,11,0,72.3,0
2026-09-02T21:41:57+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.0036549934490882,25404.3700928423,8589.358871017974,3.0,21,,0.0327,0.36,1803325.7468,17197025.3442198,10,16,308.5,0
2026-09-02T21:41:57+00:00,A9W9TH82joZ23fz1M1sNoFGrm2RnPJTk5hnD8stDs8LV,AXE / SOL,C,0.00023304460862833874,970.3233629706,276.94631578926936,3.5,14.0,,0.0638,-3.34,47241.2489,231723.49837859,2,3,15.1,0
2026-09-02T21:41:57+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,140.137696386685,17914.4993369903,4067.2400008934624,4.4,28,,0.3126,-0.026,753800.6473,6294264.79532683,18,9,82.3,0
2026-09-02T21:41:57+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,164.168463873653,57148.6379655792,27676.841498245452,2.1,5,,0.2934,0.23,2381928.625,3308139.59301209,10,11,53.9,0
2026-09-02T23:35:29+00:00,6VZYoRYbZzeLtUf6BEJJgreKK2EEhq2bx2UNU3EvibLc,67coin / SOL,D,1.5281840365747494e-05,145.117735698,17.66491931643175,8.2,4.5,,0.0221,0.387,13733.1904,15117.9678558798,3,1,15.5,0
2026-09-02T23:35:29+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,140.422762010911,16609.6746659432,4067.2400008934624,4.1,28.0,,0.3139,0.152,753878.1793,6296327.81704001,27,9,82.4,0
2026-09-03T01:29:53+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9997049670107584,39118.6471241981,8589.358871017974,4.6,21,,0.0361,0.25,1803694.9426,17151445.9736919,9,14,308.6,0
2026-09-03T01:29:53+00:00,6VZYoRYbZzeLtUf6BEJJgreKK2EEhq2bx2UNU3EvibLc,67coin / SOL,D,1.581639094110743e-05,36.1285244643,17.66491931643175,2.0,4,,0.0326,0.533,13839.3395,15646.7862533332,2,1,15.6,0
2026-09-03T01:29:53+00:00,9R27f7ibnqi9jfk5LdWHRhX7faJBPPZyr5Va35RYWwoo,LAYOOO / SOL,B,0.00042556647227620875,6577.0506194412,3215.727933538163,2.0,61,,0.1748,4.069,89833.3884,401553.284446758,19,16,24.1,0
2026-09-03T01:29:53+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.254062935587454e-06,0.9544036384,0.471780387932208,2.0,0,,0.0013,0.519,5820.3937,8159.355321,2,2,14.9,0
2026-09-03T01:29:53+00:00,CqU5xCL88SMmPZyTborzUc3afYwJjqu51AXsCjH5WJj2,UMPALUMPA / SOL,D,3.7555711293453115e-05,496.9183218587,5.561638714300216,89.3,0.0,,0.0214,0.0,16813.0558,37555.71129,0,1,14.8,0
2026-09-03T01:29:53+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,162.81402946805954,75811.2281385178,27676.841498245452,2.7,5,,0.3306,0.229,2379247.9084,3261308.85953454,9,4,54.0,0
2026-09-03T01:29:53+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,0.00012077785622623851,3986.107917154,1031.8081551818298,3.9,36.5,,0.2762,17.911,38004.4701,118283.66911344,423,227,16.3,0
2026-09-03T06:27:48+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,954.6886899182186,110031.753281154,11166.902458356342,9.9,6.0,,0.4582,1.169,4013087.7624,6751864.24962333,11,1,72.7,0
2026-09-03T06:27:48+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,160.11951307286412,79341.6247072782,27676.841498245452,2.9,5.0,,0.4072,0.627,2347248.3644,3205830.8775171,11,1,54.2,0
2026-09-03T06:27:48+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,2.0457593778319852e-05,2803.8441244907,91.12369139107115,30.8,20.5,,0.2183,7.854,16579.3279,20270.8883883545,22,12,15.2,0
2026-09-03T11:39:13+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,952.3509307686312,36687.1430911079,11166.902458356342,3.3,6,,0.4615,0.184,4009055.1268,6720093.24264805,11,0,72.9,0
2026-09-03T11:39:13+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,140.600521516749,90153.5400857857,4067.2400008934624,22.2,28,,0.3405,0.186,755104.6377,6315352.52275202,25,29,82.9,0
2026-09-03T11:39:13+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.738135480112064e-05,2150.2814744884,112.5001631834917,19.1,6.0,,0.1098,2.347,29295.1536,88104.4736295192,2,1,17.3,0
2026-09-03T15:13:44+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,946.6523895214256,666444.766068689,11166.902458356342,59.7,6.0,,0.5541,0.974,3981689.2641,6687811.48880018,19,15,73.0,0
2026-09-03T15:13:44+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9982876568277059,104455.276805966,8589.358871017974,12.2,20.5,,0.0291,-0.093,1809967.0251,17162375.3964098,37,33,309.2,0
2026-09-03T15:13:44+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,148.222855026909,332007.540798501,4067.2400008934624,81.6,27.5,,0.3583,0.52,779152.2274,6647637.71344924,78,78,83.1,0
2026-09-03T15:13:44+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,158.96459501055256,75835.8969140613,27676.841498245452,2.7,5.0,,0.5778,0.004,2321925.2419,3165125.53490106,13,4,54.6,0
2026-09-03T15:13:44+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.81010136991498e-05,472.7856269002,112.5001631834917,4.2,6,,0.1062,-3.787,29420.3109,87186.3409973793,2,2,17.5,0
2026-09-03T18:45:06+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,952.212267140714,183372.313036694,11166.902458356342,16.4,6,,0.597,0.803,4012221.2913,6728946.37837624,16,0,73.2,0
2026-09-03T18:45:06+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.0001965354650417741,5339.0989768238,2651.852760074521,2.0,45.0,,0.2483,3.083,63992.1077,196378.946183346,28,28,17.1,0
2026-09-03T18:45:06+00:00,6qjVoJXVLL7JWiknpeqg88SYexdm7KQqWu8Uir3aD4ZJ,TROOPET / SOL,D,8.551841076093463e-06,46.4046778969,4.6963367210753,9.9,1.0,,0.0167,1.406,8475.1267,6948.2371883996,1,0,15.0,0
2026-09-03T18:45:06+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.635144436380722e-06,1.954253364,0.471780387932208,4.1,1,,0.0015,1.235,6087.2929,8635.144436,3,5,15.7,0
2026-09-03T18:45:06+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,151.224132223624,100265.411323729,4067.2400008934624,24.7,28,,0.4142,-0.073,791927.3956,6780613.91477618,37,42,83.2,0
2026-09-03T18:45:06+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,2.136856035462301e-05,501.7528004666,91.12369139107115,5.5,20,,0.3271,-2.333,17383.5866,21212.6527603208,2,4,15.7,0
2026-09-03T21:25:29+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,1.0016925617764167,61501.3666308711,8589.358871017974,7.2,21.0,,0.0347,0.22,1781083.8944,17216004.3853916,18,24,309.5,0
2026-09-03T21:25:29+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00023960956967375977,18023.7838113432,2651.852760074521,6.8,45,,0.3162,-5.725,70891.3058,239418.747110762,55,60,17.2,0
2026-09-03T21:25:29+00:00,68C62WPYiiNZxprbuaMj2ULXpiTDKcs5xsX7kBGnyajR,MANLET / SOL,C,0.0006361132778382777,31016.612313387,13873.572799437445,2.2,41,,0.1887,10.967,40143.0229,636470.821,66,66,27.9,0
2026-09-03T21:25:29+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.0030564721194642195,71962.7374838686,25325.490215492762,2.8,172,,0.2215,-13.22,255688.7391,2989576.37992559,181,144,17.1,0
2026-09-03T21:25:29+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,149.434444785223,18287.8898774182,4067.2400008934624,4.5,28.0,,0.4051,0.101,784992.9906,6698425.39898866,18,19,83.3,0
2026-09-03T21:25:29+00:00,E3H4To39g5m31DyVUGqr7shi4m3DpXUVLngBStfam7E8,Sakadung / SOL,C,5.9370882776353145e-05,3718.1492432142,1511.9976373544682,2.5,29,,0.584,-3.092,24226.9158,59370.88278,28,16,14.8,0
2026-09-03T23:28:56+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00021810025196363462,12595.8449776652,2651.852760074521,4.7,45.0,,0.4262,4.055,67550.8146,217926.559209465,43,33,17.3,0
2026-09-03T23:28:56+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.565115172828992e-06,4.3824917869,0.471780387932208,9.3,1,,0.0019,1.3,6091.5191,8565.115173,2,1,15.9,0
2026-09-03T23:28:56+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.002665284474614601,49686.4568967704,25325.490215492762,2.0,173.0,,0.2747,-6.665,236081.0252,2606950.49783386,184,104,17.2,0
2026-09-03T23:28:56+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,2.1991631164985687e-05,449.098783091,91.12369139107115,4.9,19,,0.3563,9.502,17645.6412,21831.1775706561,5,3,15.9,0
2026-09-03T23:28:56+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,C,2.9739124510740945e-05,124.4809741366,50.89835200838492,2.4,16.0,,0.0178,-2.169,21201.5713,29739.12451,1,1,15.5,0
2026-09-03T23:28:56+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,9.02112843242913e-05,858.1533449336,112.5001631834917,7.6,6.0,,0.0574,0.003,30225.1595,89682.5542215622,2,2,17.8,0
2026-09-04T01:18:58+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,960.046109496637,71348.8108376333,11166.902458356342,6.4,6.0,,0.6065,0.356,4036657.005,6784314.3922128,6,0,73.5,0
2026-09-04T01:18:58+00:00,CD5HDt23sjGud5VTWsv51BMPey2Qf9qH5cyswWmjBDdq,BULLSHIT / SOL,A,0.002953399656913474,59544.5721721863,25325.490215492762,2.4,174,,0.3051,-10.033,250411.1298,2888759.82220191,119,159,17.3,0
2026-09-04T01:18:58+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,149.985299178344,9447.6970483156,4067.2400008934624,2.3,27.5,,0.4057,0.035,786615.7485,6722869.19071694,25,21,83.5,0
2026-09-04T01:18:58+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,163.77004574018645,67294.5176585041,27676.841498245452,2.4,5.0,,0.539,0.299,2379124.7128,3241153.8991456,8,9,55.0,0
2026-09-04T01:18:58+00:00,ExoRMH6uApXi6abtqfNbcbDsDYvNP5ZC6cYybzZVUoLH,Z / SOL,C,0.00012324705895927344,6753.3600424828,1031.8081551818298,6.5,36,,0.4041,-16.503,40786.1815,128757.269565777,37,23,17.3,0
2026-09-04T06:27:39+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,965.640723517241,36522.5932609735,11166.902458356342,3.3,6,,0.5884,-0.019,4041869.5403,6823849.59791113,0,6,73.7,0
2026-09-04T06:27:39+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,165.0818620138695,74677.0006351012,27676.841498245452,2.7,5,,0.5328,-0.287,2385363.2519,3267115.90205164,10,12,55.2,0
2026-09-04T06:27:39+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,9.28103824475427e-06,724.2521470072,42.344186576040144,17.1,10,,0.0862,-20.253,8608.6182,9281.038245,7,3,17.4,0
2026-09-04T11:40:36+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,973.5568119465694,36519.8694845861,11166.902458356342,3.3,6.0,,0.6285,0.0,4084806.9043,6722077.95938749,0,5,73.9,0
2026-09-04T11:40:36+00:00,6qjVoJXVLL7JWiknpeqg88SYexdm7KQqWu8Uir3aD4ZJ,TROOPET / SOL,D,8.367251765827964e-06,10.0950140856,4.6963367210753,2.1,1,,0.0244,0.0,8371.2749,6798.2612595996,1,0,15.7,0
2026-09-04T11:40:36+00:00,8TbYi38UqcedfptvjN2rURLbGbGub3itp2hgLvvS35hY,DPG / SOL,D,2.1574453476536202e-05,302.6356856752,85.73473585972269,3.5,25.0,,0.0397,0.274,15755.9505,20793.8530052146,2,1,22.9,0
2026-09-04T11:40:36+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,149.066240377729,28511.5257570584,4067.2400008934624,7.0,27.0,,0.3981,-0.869,784917.6217,6658210.51335682,37,18,83.9,0
2026-09-04T11:40:36+00:00,EcGDaedZL6ZPqKHyQThL6epLS1KuHtk94jWcRWXAC8mn,CLUG / SOL,D,1.8616384881815125e-05,198.4328433189,91.12369139107115,2.2,18.0,,0.2627,0.0,16248.9549,18480.557493988,0,1,16.4,0
2026-09-04T11:40:36+00:00,GwTzkbi3ogqYSphVeSMGaBwdkBvEzBo87dmDWyCxd1aj,BILLY / SOL,C,8.377680434328915e-05,221.8116048278,112.5001631834917,2.0,6,,0.0433,-2.235,28464.482,82907.0259705533,1,4,18.3,0
2026-09-04T15:09:02+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,997.2674791712338,453725.582314113,11166.902458356342,40.6,6,,0.6134,-0.016,4113918.2868,6856872.03980206,28,16,74.0,0
2026-09-04T15:09:02+00:00,4tJW2axbTxtT6nKbjB5pZwePtW84cB7E1B6tdCCLGfrC,hyUSD / USDC,A,0.9971221792970006,26937.9746778714,8589.358871017974,3.1,20,,0.0334,-0.477,1809406.6047,17228954.610655,30,30,310.2,0
2026-09-04T15:09:02+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00019157236938927656,5546.7035362537,2651.852760074521,2.1,44.0,,0.5707,-5.046,62524.2564,193506.786427246,48,24,18.0,0
2026-09-04T15:09:02+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,148.722878547628,131005.599638227,4067.2400008934624,32.2,27,,0.3149,-0.563,782615.1325,6634488.59664337,46,49,84.1,0
2026-09-04T15:09:02+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,169.46817151171766,230061.761197967,27676.841498245452,8.3,5,,0.4655,0.244,2421209.1084,3333588.6618151,21,18,55.6,0
2026-09-04T15:09:02+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.6090391301725986e-05,413.6077897968,50.89835200838492,8.1,16.0,,0.0369,-7.04,19883.1808,26090.3913,4,3,16.1,0
2026-09-04T18:27:14+00:00,13MEx6gjRadJNUdmToaGSzgeWHLH7FzScUQS9Mc5nYF5,MU / USDC,A,997.2764863214325,28755.6821231921,11166.902458356342,2.6,6.0,,0.5505,-0.007,4125605.6243,6367767.00142903,0,6,74.2,0
2026-09-04T18:27:14+00:00,5Jm4GnWPt62kphmhEET6rjzzFjvsfNxNqdpEuGwp2U9q,EYE / SOL,B,0.00022241252715651553,5405.5254685799,2651.852760074521,2.0,44,,0.499,6.768,67018.5244,222235.382557373,12,26,18.1,0
2026-09-04T18:27:14+00:00,Ayk5yA1PTkjgwn3My9ERGyT55t3Dinyf9zfDFVSuimSb,MEMESLY / SOL,D,8.077449355561342e-06,1.795810521,0.471780387932208,3.8,1.0,,0.0059,-1.203,5866.5851,8077.449356,2,1,16.6,0
2026-09-04T18:27:14+00:00,CsioJDbZethDNdy6M6HV5ECeowF8zm7BFvTBcb7FZeCt,SPCX / USDC,A,148.269638553647,35616.7100005092,4067.2400008934624,8.8,27.5,,0.2126,-0.098,781378.6768,6614269.6794122,29,27,84.2,0
2026-09-04T18:27:14+00:00,DPAU7wDyMXDgNAfzQYMfyNqmTjzcoRsSPA2LeGH71hgi,SKHY / USDC,A,173.5773530599049,212718.734721072,27676.841498245452,7.7,5.0,,0.5172,0.032,2453385.3125,3247772.69062975,15,7,55.7,0
2026-09-04T18:27:14+00:00,EWLKmz6R2tcVKiep4ZZXQYbnBXm96YfhMW97Csn1ZL6P,BOLLOCKS / SOL,D,8.896758072371592e-06,181.116467752,42.344186576040144,4.3,10.0,,0.1243,-1.302,8334.7664,8896.758072,1,1,17.9,0
2026-09-04T18:27:14+00:00,F1w2HgzJHTGVhDdH8u95gjSuWTjchGJfmukTyhXnTJYx,Intismeran / SOL,D,2.5100258283278835e-05,227.2387461611,50.89835200838492,4.5,16,,0.0465,-1.707,19076.1092,25100.25828,2,2,16.3,0
2026-09-04T18:27:14+00:00,HttDe6BsDc3y58owhqayQmERsNmWnRzFvDEwJYmxGAx3,Qenis / SOL,A,0.0007082164439369814,31713.6601029381,5958.12062499073,5.3,63.5,,0.1911,21.707,103352.307,677570.623269296,83,80,22.6,0
2026-09-04T20:59:24+00:00,2C7PaLGC7wtQZWR9wa7QT2bthqTDyzcBL6BEYFGdSA5e,Z500 / SOL,C,7.286058488054602e-05,2160.8541819341,1076.8024238179469,2.0,55,,0.5118,-11.945,35852.2277,72700.8640819627,20,17,18.2,0
